62315008,49,955641,0.326530612245,1388826,0.285714285714,1318042,0.265306122449
46635009,235,19054243,0.174468085106,19078530,0.170212765957,19080129,0.123404255319
441456002,16,955641,0.5,1388796,0.5
90688005,73,19080129,0.767123287671,1308306,0.0684931506849,19078530,0.041095890411
59621000,114,19080129,0.19298245614,19019044,0.157894736842,19079524,0.131578947368
62448009,5,1125393,0.2,19081499,0.2,40231805,0.2
249477003,105,19078530,0.209523809524,19054243,0.171428571429,19079524,0.142857142857
386661006,47,19079524,0.297872340426,19025488,0.148936170213,1551170,0.127659574468
363349007,79,19075392,0.443037974684,955641,0.430379746835,1344354,0.0632911392405
363418001,31,19019072,0.258064516129,955641,0.258064516129,19080158,0.258064516129
139621009,84,19080129,0.202380952381,19019044,0.178571428571,19079524,0.178571428571
139082003,7,19075392,0.571428571429,40174870,0.428571428571
139146005,86,40162438,0.116279069767,1308848,0.116279069767,19080129,0.104651162791
22298006,49,40167218,0.183673469388,1112892,0.163265306122,19078530,0.122448979592
238810007,48,955641,0.333333333333,1318042,0.333333333333,1388826,0.333333333333
315018008,49,19080129,0.326530612245,19019044,0.244897959184,19079524,0.204081632653
49727002,155,19025488,0.290322580645,19079524,0.0903225806452,19054243,0.0774193548387
162063003,35,955641,0.4,19075392,0.285714285714,19080158,0.142857142857
94047004,22,19007300,0.954545454545,19077461,0.0454545454545
155855008,145,19079524,0.696551724138,19078530,0.048275862069,19019044,0.0413793103448
161937008,27,40162438,0.222222222222,19075380,0.185185185185,40165767,0.148148148148
162116003,138,19078530,0.173913043478,19080129,0.144927536232,19079524,0.101449275362
274100004,87,19054243,0.609195402299,19078530,0.126436781609,19078824,0.0574712643678
274676007,43,1797576,0.279069767442,19080129,0.232558139535,19079524,0.093023255814
302758002,20,955641,0.5,1388796,0.5
312985007,7,19075392,0.714285714286,1518258,0.285714285714
45326000,8,19075392,0.5,40174870,0.5
363509000,154,955641,0.376623376623,1388826,0.298701298701,1318042,0.214285714286
139413009,3,19019072,0.666666666667,40059622,0.333333333333
299646005,14,40165767,0.428571428571,40162438,0.214285714286,19025488,0.142857142857
225559007,12,19007300,1.0
139224009,104,40165767,0.240384615385,19079524,0.192307692308,40162438,0.173076923077
55075001,14,19007300,1.0
247347003,14,40231805,0.285714285714,42898295,0.285714285714,1125393,0.214285714286
313299006,166,19025488,0.271084337349,19079524,0.0843373493976,19054243,0.0722891566265
57054005,57,40167218,0.157894736842,1112892,0.140350877193,19078530,0.105263157895
45816000,149,1797576,0.335570469799,19075380,0.295302013423,19078988,0.0738255033557
139512001,26,955641,0.461538461538,19075392,0.423076923077,1344354,0.0384615384615
214264003,98,19054243,0.285714285714,19078530,0.163265306122,19079524,0.142857142857
240091000000105,90,19078530,0.266666666667,19054243,0.144444444444,19079524,0.111111111111
64143008,15,19007300,1.0
14669001,145,19079524,0.696551724138,19078530,0.048275862069,19019044,0.0413793103448
192445002,18,955641,0.333333333333,1388826,0.333333333333,1318043,0.333333333333
47933007,82,19054243,0.280487804878,19078530,0.121951219512,19080129,0.109756097561
299653001,14,19054243,0.357142857143,19025488,0.214285714286,1125393,0.142857142857
363406005,50,955641,0.5,1388796,0.5
399068003,17,1344403,1.0
56018004,30,955641,0.333333333333,1318042,0.333333333333,1388826,0.333333333333
89362005,147,955641,0.204081632653,19075392,0.190476190476,19054243,0.115646258503
95570007,48,40165767,0.166666666667,19083244,0.166666666667,19075380,0.166666666667
417506008,84,19054243,0.630952380952,19078530,0.130952380952,19078824,0.0595238095238
65124004,14,40231805,0.285714285714,42898295,0.285714285714,1125393,0.214285714286
139318001,28,955641,0.5,19075392,0.428571428571,19080158,0.0714285714286
42343007,111,40165767,0.306306306306,40162438,0.234234234234,19079524,0.0900900900901
156380008,7,40059622,0.571428571429,19019072,0.428571428571
14151009,88,19080129,0.329545454545,19049779,0.125,19078530,0.102272727273
139312000,18,955641,0.333333333333,1388826,0.333333333333,1318043,0.333333333333
299212003,11,19025488,0.181818181818,19081499,0.0909090909091,40231918,0.0909090909091
247381009,14,40231805,0.285714285714,42898295,0.285714285714,1125393,0.214285714286
254637007,10,19075392,0.5,40174870,0.5
267036007,220,19025488,0.204545454545,40165767,0.113636363636,40162438,0.0863636363636
202792000,2,19075392,0.5,40174870,0.5
193115004,14,40231805,0.285714285714,42898295,0.285714285714,1125393,0.214285714286
139201002,159,19025488,0.283018867925,19079524,0.0880503144654,19054243,0.0754716981132
139281004,15,19054243,0.4,1347451,0.333333333333,1567198,0.133333333333
372064008,2,1304049,0.5,1310347,0.5
251377007,7,19075392,1.0
386705008,60,19080129,0.25,19019044,0.2,19019309,0.183333333333
29857009,118,40165767,0.21186440678,40162438,0.135593220339,19079524,0.127118644068
162310002,58,19080129,0.206896551724,19019044,0.172413793103,19019309,0.155172413793
363354003,24,19075392,0.208333333333,19124326,0.208333333333,40242700,0.166666666667
44054006,91,19080129,0.21978021978,1797576,0.131868131868,19079524,0.0989010989011
195190007,42,1347451,0.761904761905,19078530,0.0952380952381,19025488,0.0714285714286
41931001,36,955641,0.333333333333,1388826,0.333333333333,1318042,0.305555555556
363443007,17,19075392,0.647058823529,1518258,0.352941176471
91019004,62,19054243,0.193548387097,19078530,0.161290322581,19079524,0.145161290323
499271000000104,6,1518258,0.833333333333,19075392,0.166666666667
